url	kind	is_pdf	cited_by
https://www.nomuranow.com/portal/site/public/en-gb/resources/upload/NBI-Interim-Report-Sep2025.pdf	live	pdf	build_nomura_bank_international.py:-
https://www.nomuranow.com/portal/site/public/en-gb/resources/upload/NBI-Interims-September-2024-Accounts-Branded.pdf	live	pdf	build_nomura_bank_international.py:-
https://www.nomuranow.com/portal/site/public/en-gb/resources/upload/nomura-europe-holdings-plc-annual-pillar-3-disclosures-310322.pdf	live	pdf	build_nomura_bank_international.py:-;build_nomura_bank_international.py:NEH_P3_22_URL
https://www.nomuranow.com/portal/site/public/en-gb/resources/upload/nomura-europe-holdings-plc-annual-pillar-3-disclosures-310322.pdf)	live	-	build_nomura_bank_international.py:-;build_nomura_bank_international.py:NEH_NOTE
https://www.nomuranow.com/portal/site/public/en-gb/resources/upload/nomura-europe-holdings-plc-annual-pillar-3-disclosures-310323.pdf	live	pdf	build_nomura_bank_international.py:-;build_nomura_bank_international.py:NEH_NOTE;build_nomura_bank_international.py:NEH_P3_23_URL
https://www.nomuranow.com/portal/site/public/en-gb/resources/upload/nomura-europe-holdings-plc-annual-pillar-3-disclosures-310324.pdf	live	pdf	build_nomura_bank_international.py:-;build_nomura_bank_international.py:NEH_P3_24_URL
https://www.nomuranow.com/portal/site/public/en-gb/resources/upload/nomura-europe-holdings-plc-annual-pillar-3-disclosures-310324.pdf)	live	-	build_nomura_bank_international.py:-;build_nomura_bank_international.py:NEH_NOTE
https://www.nomuranow.com/portal/site/public/en-gb/resources/upload/nomura-europe-holdings-plc-semi-annual-pillar-3-disclosures-300921.pdf	live	pdf	build_nomura_bank_international.py:-;build_nomura_bank_international.py:sep21_p3_url
https://www.oaknorth.co.uk/wp-content/uploads/2022/03/OakNorth-Bank-Annual-Report-2021.pdf	live	pdf	build_oaknorth.py:-
https://www.onesavingsbank.com/media/03kpilxl/onesavings-bank-plc-2020-accounts.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:CASH_FLOW_SOURCES;build_onesavings.py:STATEMENTS_SOURCES
https://www.onesavingsbank.com/media/143pzceq/q4-2024-osbg-pillar-3-disclosure.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:ASSET_QUALITY_SOURCES;build_onesavings.py:P3_2024_URL;build_onesavings.py:RWA_BREAKDOWN_SOURCES
https://www.onesavingsbank.com/media/5n1lklrr/onesavings-bank-plc-2021-accounts.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:AR_2021_URL;build_onesavings.py:CASH_FLOW_SOURCES;build_onesavings.py:STATEMENTS_SOURCES
https://www.onesavingsbank.com/media/cqepdkda/osb-group-pillar-3-disclosures-2022.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:ASSET_QUALITY_SOURCES;build_onesavings.py:P3_2022_URL;build_onesavings.py:RWA_BREAKDOWN_SOURCES
https://www.onesavingsbank.com/media/hbymiii2/q4-2025-osbg-pillar-3-disclosure.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:ASSET_QUALITY_SOURCES;build_onesavings.py:P3_2025_URL;build_onesavings.py:RWA_BREAKDOWN_SOURCES
https://www.onesavingsbank.com/media/iuvfpajb/osb-group-pillar-3-disclosures-2021.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:ASSET_QUALITY_SOURCES;build_onesavings.py:P3_2021_URL
https://www.onesavingsbank.com/media/kn3nulae/q4-2023-osb-pillar-3-disclosures.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:ASSET_QUALITY_SOURCES;build_onesavings.py:P3_2023_URL;build_onesavings.py:RWA_BREAKDOWN_SOURCES
https://www.onesavingsbank.com/media/w3ffou5b/osbg-ara-2022.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:AR_2022_URL
https://www.osb.co.uk/media/143pzceq/q4-2024-osbg-pillar-3-disclosure.pdf	live	pdf	build_charter_court.py:-
https://www.osb.co.uk/media/hbymiii2/q4-2025-osbg-pillar-3-disclosure.pdf	live	pdf	build_charter_court.py:-
https://www.osb.co.uk/media/kn3nulae/q4-2023-osb-pillar-3-disclosures.pdf	live	pdf	build_charter_court.py:-
https://www.osb.co.uk/media/nwwagqwf/download-pillar-3-disclosure-document-2019.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:P3_2019_URL
https://www.osb.co.uk/media/utofi4fl/11-osb-2019-annual-report-and-accounts.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:AR_2019_URL;build_onesavings.py:CASH_FLOW_SOURCES;build_onesavings.py:STATEMENTS_SOURCES
https://www.osb.co.uk/media/xmiprmgq/download-pillar-3-disclosure-document-2020.pdf	live	pdf	build_onesavings.py:-;build_onesavings.py:P3_2020_URL
https://www.oxbury.com/annual-reports/	live	-	build_oxbury.py:-
https://www.oxbury.com/media/03rk55or/oxbury-2024-accounts-1pg.pdf	live	pdf	build_oxbury.py:-;build_oxbury.py:AR2024_URL;build_oxbury.py:CASH_FLOW_SOURCES;build_oxbury.py:STATEMENTS_SOURCES
https://www.oxbury.com/media/3yknkp3i/oxbury-bank-plc-pillar-3-2024.pdf	live	pdf	build_oxbury.py:-;build_oxbury.py:P3_2024_URL
https://www.oxbury.com/media/brmf2riv/annual-report-2022.pdf	live	pdf	build_oxbury.py:-;build_oxbury.py:AR2022_URL;build_oxbury.py:CASH_FLOW_SOURCES;build_oxbury.py:STATEMENTS_SOURCES
https://www.oxbury.com/media/dxeb3xqx/oxbury-bank-annual-accounts-31122023.pdf	live	pdf	build_oxbury.py:-;build_oxbury.py:AR2023_URL;build_oxbury.py:CASH_FLOW_SOURCES;build_oxbury.py:STATEMENTS_SOURCES
https://www.oxbury.com/media/e3xppqoe/2025-company-accounts.pdf	live	pdf	build_oxbury.py:-;build_oxbury.py:AR2025_URL;build_oxbury.py:CASH_FLOW_SOURCES;build_oxbury.py:STATEMENTS_SOURCES
https://www.oxbury.com/media/g5xibgrw/annual-report-2021.pdf	live	pdf	build_oxbury.py:-;build_oxbury.py:AR2021_URL;build_oxbury.py:CASH_FLOW_SOURCES;build_oxbury.py:STATEMENTS_SOURCES
https://www.oxbury.com/media/xttezclr/oxbury-bank-plc-pillar-3-2023-final.pdf	live	pdf	build_oxbury.py:-;build_oxbury.py:P3_2023_URL
https://www.oxbury.com/media/yqqdu010/oxbury-bank-plc-pillar-3-2025.pdf	live	pdf	build_oxbury.py:-;build_oxbury.py:P3_2025_URL
https://www.paragonbank.co.uk/resources/paragon-group/documents/reports-presentations/2022/pbg_2021_pillar_iii_disclosures	live	-	build_paragon.py:-;build_paragon.py:P3_2021_URL;build_paragon.py:P3_SOURCES
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/2025-paragon-bank-plc-ara	live	-	build_paragon.py:-;build_paragon.py:AR2025_URL;build_paragon.py:CASH_FLOW_SOURCES;build_paragon.py:P3_SOURCES
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/corporate-governance/half-year-pillar-iii	live	-	build_paragon.py:-;build_paragon.py:INTERIM_2022_URL
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/paragon-bank-plc-annual-report-and-accounts-2023	live	-	build_paragon.py:-;build_paragon.py:AR2023_URL;build_paragon.py:CASH_FLOW_SOURCES
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/paragon-bank-plc-annual-report-and-accounts-2024	live	-	build_paragon.py:-;build_paragon.py:AR2024_URL;build_paragon.py:CASH_FLOW_SOURCES
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/reports-presentations/2022/pbg_2022_pillar_iii_disclosures	live	-	build_paragon.py:-;build_paragon.py:P3_2022_URL;build_paragon.py:P3_SOURCES
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/reports-presentations/2023/paragonbankinggroup_hy_pillar-3_2023	live	-	build_paragon.py:-;build_paragon.py:INTERIM_2023_URL
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/reports-presentations/2024/2024--pillar--iii	live	-	build_paragon.py:-;build_paragon.py:P3_2024_URL;build_paragon.py:P3_SOURCES
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/reports-presentations/2024/2024-pillar-iii	live	-	build_paragon.py:-;build_paragon.py:INTERIM_2024_URL
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/reports-presentations/2025/2025-pillar-iii	live	-	build_paragon.py:-;build_paragon.py:INTERIM_2025_URL;build_paragon.py:P3_2025_URL;build_paragon.py:P3_SOURCES
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/section-172/2022/paragon-bank-plc-s172	live	-	build_paragon.py:-;build_paragon.py:AR2022_URL;build_paragon.py:CASH_FLOW_SOURCES
https://www.paragonbankinggroup.co.uk/resources/paragon-group/documents/section-172/paragonbankaccounts2021	live	-	build_paragon.py:-;build_paragon.py:AR2021_URL;build_paragon.py:CASH_FLOW_SOURCES
https://www.persiabank.co.uk/Pillar%203%202021%20v3.pdf	live	pdf	build_persia_international_bank.py:-;build_persia_international_bank.py:PILLAR3_2021_URL_HTTPS_BROKEN
https://www.pnb.com.ph/europe/images/stories/docs/Pillar3_Disclosures_for_	live	-	build_philippine_national_bank_europe.py:-
https://www.pnb.com.ph/europe/images/stories/docs/Pillar3_Disclosures_for_2015.pdf	live	pdf	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:P3_2015_URL;build_philippine_national_bank_europe.py:P3_SOURCES
https://www.pnb.com.ph/europe/images/stories/docs/Pillar3_Disclosures_for_2015.pdf)	live	-	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:BLOCKED_HOST_NOTE;build_philippine_national_bank_europe.py:P3_SOURCES
https://www.pnb.com.ph/europe/images/stories/docs/Pillar3_Disclosures_for_2016.pdf	live	pdf	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:P3_2016_URL;build_philippine_national_bank_europe.py:P3_SOURCES
https://www.pnb.com.ph/europe/images/stories/docs/Pillar3_Disclosures_for_2016.pdf)	live	-	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:BLOCKED_HOST_NOTE;build_philippine_national_bank_europe.py:P3_SOURCES
https://www.pnb.com.ph/europe/images/stories/docs/Pillar3_Disclosures_for_2017.pdf	live	pdf	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:ORIG_P3_2017_URL
https://www.pnb.com.ph/europe/images/stories/docs/Pillar3_Disclosures_for_2019.pdf	live	pdf	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:ORIG_P3_2019_URL
https://www.pnb.com.ph/storage/asset-libraries/Me1hxgtaSlrRs32Dvl6SIB1qgOfY1WbTDfGv2ZzQ.pdf	live	pdf	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:P3_2025_URL;build_philippine_national_bank_europe.py:P3_SOURCES
https://www.pnb.com.ph/storage/asset-libraries/Me1hxgtaSlrRs32Dvl6SIB1qgOfY1WbTDfGv2ZzQ.pdf)	live	-	build_philippine_national_bank_europe.py:-;build_philippine_national_bank_europe.py:BLOCKED_HOST_NOTE;build_philippine_national_bank_europe.py:P3_SOURCES
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/	live	-	build_punjab_national_bank_international.py:-;build_punjab_national_bank_international.py:BASE
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Annual%20Report%2031-03-16.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Annual%20Report%2031-03-18.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Annual%20Report%2031-03-19.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Annual%20Report%2031-03-20_latest.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Annual%20Report%2031.03.2015.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Annual%20report%20%2031-03-21.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/AnnualReport20220331.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Annual_Report_31-03-2024.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Annualreport31-03-2014.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Basel%20III%20Pillar%203%20Disclosures%20%2031-03-2021.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Basel%20III%20Pillar%203%20Disclosures%20%2031-03-2022.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Basel%20III%20Pillar%203%20Disclosures%2031-03-2025.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Basel-III-Pillar-3-Disclosure-31-03-2026.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Basel_III_Pillar_3_Disclosures%2031-03-2024.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/PILLAR%203%20Disclosures-%2031.03.18.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/PILLAR%20III%20-%2031.03.2019%20-%20FINAL.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/PNBIL%20Annual%20Report%202025.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/PNBIL%20Pillar%20III%20Disclosures%20Publish%20Version.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/PNBIL-Annual-Report-2026.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/PNBIL_Annual_Report_2023.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Pillar%203%20Disclosures%2031%2003%202017_FINAL.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Pillar%20III%20disclosures%2031%2003%202014.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Pillar%20III%20disclosures%2031%2003%202015.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Pillar%20III%20disclosures%2031%2003%202016_Revised.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/Pillar_3_Disclosure_%2031st_March_2020.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.pnbint.com/PNBIL/pdf/Financial_Reports/SIGNED%20ANNUAL%20REPORT-1617.pdf	live	pdf	build_punjab_national_bank_international.py:-
https://www.qib-uk.com/-/media/project/uk/files/finance-reports/pillar-3-disclosure-document--2025-approved.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/-/media/project/uk/files/finance-reports/pillar-3-disclosure-document-2020-board-approved-final.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/-/media/project/uk/files/finance-reports/pillar-3-disclosure-document-2023.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/-/media/project/uk/files/finance-reports/pillar-3-disclosure-document-31-december-2023.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/-/media/project/uk/files/finance-reports/pillar-3-disclosure-document-31-december-2024.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/-/media/project/uk/files/finance-reports/qib-uk-annual-report-2015.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/-/media/project/uk/files/finance-reports/qib-uk-annual-report-2016-eng-.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/wp-content/uploads/sites/2/2019/12/QIB-UK-Annual-Report-2017_Eng-.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/wp-content/uploads/sites/2/2019/12/QIB-UK-Annual-Report-2018-edited.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/wp-content/uploads/sites/2/2020/08/QIB-Annual-Report-UK-2019.pdf	live	pdf	build_qib_uk.py:-
https://www.qib-uk.com/wp-content/uploads/sites/2/2021/09/QIB-UK-Annual-Report-31-December-2020-v6-Signed.pdf	live	pdf	build_qib_uk.py:-
https://www.rathbones.com/sites/main/files/results_and_presentations/files/31_december_2024_pillar_3_disclosures.pdf	live	pdf	build_rathbones.py:-;build_rathbones.py:CASH_SOURCES;build_rathbones.py:ENTITY_NOTE;build_rathbones.py:PILLAR_URL;build_rathbones.py:RCR_SOURCES;build_rathbones.py:STATEMENTS_SOURCES
https://www.rathbones.com/sites/rathbones.com/files/results_and_presentations/files/31_december_2024_pillar_3_disclosures.pdf	live	pdf	build_rathbones.py:-;build_rathbones.py:CASH_SOURCES;build_rathbones.py:ENTITY_NOTE;build_rathbones.py:PILLAR_URL_DEAD;build_rathbones.py:RCR_SOURCES;build_rathbones.py:STATEMENTS_SOURCES
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2017_Pillar_III_Disclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2018-Pillar-III-Disclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2019-Pillar-III-Disclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2020-Pillar-III-Disclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2021-Interim-Pillar-III-Disclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2022-Interim-Pillar-III-Disclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2024-Q3-Pillar-III-Diclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2025-Q3-Pillar-III-Disclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2025-q1-pillar-iii-disclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/2025-semi-annual-pillar-iii-disclosure.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/Pillar-Disclosure-2014.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/Pillar-Disclosure-2015.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/Pillar-Disclosure-2016.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/RBCEL-Annual-Pillar-3-2021.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/RBCEL-Annual-Pillar-3-2022.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/RBCEL-April-2023-Semi-Annual-Pillar3-Disclosures.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/RBCEL-Jan-2023-Pillar3-Disclosures.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/RBCEL-July2023-Pillar3-Disclosures.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/RBCEL-Pillar-3-Apr-24.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/RBCEL-Pillar-3-Jan-24.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/RBCEL-Pillar-3-Oct-23_Final_v2.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/rbcel-pillar-3-oct-24-final.pdf	live	pdf	build_rbc_europe.py:-
https://www.rbc.com/regulatory-information/_assets-custom/pdf/Pillar-III/rbcel-pillar-3-oct-25-final.pdf	live	pdf	build_rbc_europe.py:-
https://www.rcibank.co.uk/about-us/facts-and-figures	live	-	build_rci_bank_uk.py:-;build_rci_bank_uk.py:FACTS_URL;build_rci_bank_uk.py:P3_NONEXISTENCE_NOTE;build_rci_bank_uk.py:P3_SOURCES
https://www.rcibank.co.uk/sites/default/files/2024-11/Pillar%20III%20Disclosures%20FY%202023%20-%20final%20%28external%20version%29%20signed%201_0.pdf	live	pdf	build_rci_bank_uk.py:-;build_rci_bank_uk.py:P3_23_URL;build_rci_bank_uk.py:P3_SOURCES;build_rci_bank_uk.py:RWA_SOURCES
https://www.rcibank.co.uk/sites/default/files/2025-12/Pillar%20III%20Disclosures%20FY%202024%20-%20External.pdf	live	pdf	build_rci_bank_uk.py:-;build_rci_bank_uk.py:P3_24_URL;build_rci_bank_uk.py:P3_SOURCES;build_rci_bank_uk.py:RWA_SOURCES
https://www.reliancebankltd.com/wp-content/uploads/2021/09/Reliance-Bank-Ltd-Annual-Accounts-for-the-year-ending-31March2020-1-1.pdf	live	pdf	build_reliance_bank.py:-
https://www.reliancebankltd.com/wp-content/uploads/2021/11/Reliance-Bank-Report-and-Accounts-for-the-year-ending-31March2021.pdf	live	pdf	build_reliance_bank.py:-
https://www.reliancebankltd.com/wp-content/uploads/2023/04/RBL-Pillar-3-Disclosures-31-March-2022-final-post-Board.pdf	live	pdf	build_reliance_bank.py:-;build_reliance_bank.py:P3_2022_URL;build_reliance_bank.py:P3_SOURCES;build_reliance_bank.py:RWA_SOURCES
https://www.reliancebankltd.com/wp-content/uploads/2023/10/RBL-Pillar-3-Disclosures-31-March-2023-for-website-30Oct2023.pdf	live	pdf	build_reliance_bank.py:-;build_reliance_bank.py:P3_2023_URL;build_reliance_bank.py:P3_SOURCES;build_reliance_bank.py:RWA_SOURCES
https://www.reliancebankltd.com/wp-content/uploads/2024/08/2024-07-23-Reliance-Bank-Report-and-Accounts-2024-Final_20-Aug.pdf	live	pdf	build_reliance_bank.py:-
https://www.reliancebankltd.com/wp-content/uploads/2025/07/Reliance-Bank-Report-and-Accounts-FINAL.pdf	live	pdf	build_reliance_bank.py:-
https://www.reliancebankltd.com/wp-content/uploads/2026/08/RBL-Annual-Accounts-31st-March-2026.pdf	live	pdf	build_reliance_bank.py:-
https://www.saderat-plc.com/Basel_Disclosures.htm	live	-	build_bank_saderat.py:-;build_bank_saderat.py:P3_ARCHIVE_URL
https://www.saderat-plc.com/Basel_Disclosures.htm)	live	-	build_bank_saderat.py:-;build_bank_saderat.py:P3_SOURCES_NOTE
https://www.saderat-plc.com/Reports/Basel%20III%20Pillar%203%20Disclosures%202019.pdf	live	pdf	build_bank_saderat.py:-;build_bank_saderat.py:P3_2019_URL;build_bank_saderat.py:P3_SOURCES_NOTE
https://www.saderat-plc.com/Reports/Pillar%203%20%20%20disclosures%202020%20ver%207.pdf	live	pdf	build_bank_saderat.py:-;build_bank_saderat.py:P3_2020_URL;build_bank_saderat.py:P3_SOURCES_NOTE
https://www.saderat-plc.com/Reports/Pillar%203%20%20%20disclosures%202022.pdf	live	pdf	build_bank_saderat.py:-;build_bank_saderat.py:P3_2022_URL;build_bank_saderat.py:P3_SOURCES_NOTE
https://www.saderat-plc.com/Reports/Pillar%203%20Disclosures%202023.pdf	live	pdf	build_bank_saderat.py:-;build_bank_saderat.py:P3_2023_URL;build_bank_saderat.py:P3_SOURCES_NOTE
https://www.saderat-plc.com/Reports/Pillar%203%20disclosures%202021.pdf	live	pdf	build_bank_saderat.py:-;build_bank_saderat.py:P3_2021_URL;build_bank_saderat.py:P3_SOURCES_NOTE
https://www.santander.co.uk/assets/s3fs-public/documents/2021_additional_capital_risk_management_disclosures.pdf	live	pdf	build_santander.py:-;build_santander.py:ACRMD2021_URL
https://www.santander.co.uk/assets/s3fs-public/documents/2022_cater_allen_limited_annual_report.pdf	live	pdf	build_cater_allen.py:-;build_cater_allen.py:CAPITAL_SOURCES;build_cater_allen.py:SANT2022_URL
https://www.santander.co.uk/assets/s3fs-public/documents/2025SantanderUKACRMD.pdf	live	pdf	build_santander.py:-;build_santander.py:ACRMD2025_URL
https://www.santander.co.uk/assets/s3fs-public/documents/ACRMD%20FINAL_Dec%2024.pdf	live	pdf	build_santander.py:-;build_santander.py:ACRMD2024_URL
https://www.santander.co.uk/assets/s3fs-public/documents/Cater%20Allen%20Limited%202024%20-%20Signed.pdf	live	pdf	build_cater_allen.py:-;build_cater_allen.py:SANT2024_URL
https://www.santander.co.uk/assets/s3fs-public/documents/Santander%20Financial%20Services%20plc%202024%20Annual%20Report.pdf	live	pdf	build_santander_financial_services.py:-;build_santander_financial_services.py:AR2024_SANT;build_santander_financial_services.py:CAPITAL_SOURCES;build_santander_financial_services.py:LIQ_SOURCES
https://www.santander.co.uk/assets/s3fs-public/documents/SantanderUKplc2025AnnualReport.pdf	live	pdf	build_santander.py:-;build_santander.py:AR2025_URL;build_santander.py:CASH_FLOW_SOURCES;build_santander.py:STATEMENTS_SOURCES
https://www.santander.co.uk/assets/s3fs-public/documents/cater_allen_limited.pdf	live	pdf	build_cater_allen.py:-;build_cater_allen.py:SANT2023_URL
https://www.santander.co.uk/assets/s3fs-public/documents/santander_financial_services_plc_2022_annual_report.pdf	live	pdf	build_santander_financial_services.py:-;build_santander_financial_services.py:AR2022_SANT
https://www.santander.co.uk/assets/s3fs-public/documents/santander_uk_acrmd_2020_0.pdf	live	pdf	build_santander.py:-;build_santander.py:ACRMD2020_URL
https://www.santander.co.uk/assets/s3fs-public/documents/santander_uk_acrmd_2023.pdf	live	pdf	build_santander.py:-;build_santander.py:ACRMD2023_URL
https://www.santander.co.uk/assets/s3fs-public/documents/santander_uk_additional_capital_and_risk_management_disclosures_2022.pdf	live	pdf	build_santander.py:-;build_santander.py:ACRMD2022_URL
https://www.santander.co.uk/assets/s3fs-public/documents/santander_uk_plc_2020_annual_report.pdf	live	pdf	build_santander.py:-;build_santander.py:AR2020_URL;build_santander.py:CASH_FLOW_SOURCES
https://www.santander.co.uk/assets/s3fs-public/documents/santander_uk_plc_annual_report_2022.pdf	live	pdf	build_santander.py:-;build_santander.py:AR2022_URL;build_santander.py:STATEMENTS_SOURCES
https://www.santander.co.uk/assets/s3fs-public/documents/santander_uk_plc_annual_report_2023.pdf	live	pdf	build_santander.py:-;build_santander.py:AR2023_URL;build_santander.py:CASH_FLOW_SOURCES;build_santander.py:STATEMENTS_SOURCES
https://www.santander.co.uk/assets/s3fs-public/documents/sfs_2020_annual_report.pdf	live	pdf	build_santander_financial_services.py:-;build_santander_financial_services.py:AR2020_SANT;build_santander_financial_services.py:CAPITAL_SOURCES
https://www.santander.co.uk/assets/s3fs-public/documents/sfs_2021_annual_report.pdf	live	pdf	build_santander_financial_services.py:-;build_santander_financial_services.py:AR2021_SANT
